"","Identification","MassFeature_Column","Rank","RankPercent","SampID","nmolinEnviroave","nmolCave","nmolNave","percentCave","percentNave","totalCmeasured_nM","totalNmeasured_nM","molFractionC","molFractionN"
"711","4-Hydroxyisoleucine","I148.0968R8.21_HILIC_X_HILIC",23,0.835714285714286,"KM1513-75m_A",0.460005841129766,2.76003504677859,0.460005841129766,0.134635855940419,NA,53.0280091003406,13.7470874149438,0.0520486266334458,0.0334620583433342
"712","Guanine","I152.0567R8.12_HILIC_X_HILIC",6,0.957142857142857,"KM1513-75m_A",1.16713936736616,5.83569683683081,5.83569683683081,0.284668138381991,NA,53.0280091003406,13.7470874149438,0.110049329323083,0.424504235747209
"713","Betonicine","I160.0969R8.37_HILIC_X_HILIC",16,0.885714285714286,"KM1513-75m_A",0.00401584057326011,0.0281108840128207,0.00401584057326011,0.00137126263477174,NA,53.0280091003406,13.7470874149438,0.000530113886788184,0.000292123011372916
"714","Arginine","I175.119R17.83_HILIC_X_HILIC",30,0.785714285714286,"KM1513-75m_A",0.103264970150388,0.619589820902326,0.413059880601551,0.0302238937025525,NA,53.0280091003406,13.7470874149438,0.0116841991885821,0.0300470832936243
"715","Arsenobetaine","I179.0048R7.02_HILIC_X_HILIC",15,0.892857142857143,"KM1513-75m_A",0.00651166418660063,0.0325583209330031,NA,0.00158821077721967,NA,53.0280091003406,13.7470874149438,0.000613983468083738,NA
"716","Acetyl-L-carnitine","I204.1232R7.22_HILIC_X_HILIC",29,0.792857142857143,"KM1513-75m_A",0.00249836767449961,0.0224853090704965,0.00249836767449961,0.00109684434490227,NA,53.0280091003406,13.7470874149438,0.00042402702745165,0.000181737963765601
"717","Deoxyadenosine","I252.1092R3.46_HILIC_X_HILIC",63,0.55,"KM1513-75m_A",0.00210500702007952,0.0210500702007952,0.0105250351003976,0.00102683269272172,NA,53.0280091003406,13.7470874149438,0.000396961352272605,0.000765619275029585
"718","Guanosine","I284.0991R8.89_HILIC_X_HILIC",93,0.335714285714286,"KM1513-75m_A",0.011772998896622,0.11772998896622,0.0588649944831102,0.00574292629103514,NA,53.0280091003406,13.7470874149438,0.00222014725733809,0.0042819975392839
"719","Lysine","Lysine_X_HILIC",103,0.264285714285714,"KM1513-75m_A",0.0320444990759654,0.192266994455792,0.0640889981519308,0.00937887777833134,NA,53.0280091003406,13.7470874149438,0.00362576302067048,0.00466200557379614
"720","Methionine Sulfoxide","Methionine Sulfoxide_X_HILIC",125,0.107142857142857,"KM1513-75m_A",0.0054147947018897,0.0270739735094485,0.0054147947018897,0.00132068163460724,NA,53.0280091003406,13.7470874149438,0.000510559871448664,0.000393886685844707
"721","N(e)-Acetyl-Lysine","N(e)-Acetyl-Lysine_X_HILIC",50,0.642857142857143,"KM1513-75m_A",0.00902187915435756,0.0721750332348605,0.0180437583087151,0.00352073332852978,NA,53.0280091003406,13.7470874149438,0.00136107378835003,0.00131255136190526
"722","Ornithine","Ornithine_X_HILIC",128,0.0857142857142857,"KM1513-75m_A",0.0243939078750875,0.121969539375438,0.048787815750175,0.00594973362807013,NA,53.0280091003406,13.7470874149438,0.00230009652341736,0.0035489565373055
"723","Propionyl-L-carnitine","Propionyl-L-carnitine_X_HILIC",56,0.6,"KM1513-75m_A",0.00112971207034708,0.0112971207034708,0.00112971207034708,0.000551079058705893,NA,53.0280091003406,13.7470874149438,0.000213040634471005,8.21782852067284e-05
"724","Sarcosine","Sarcosine_X_HILIC",108,0.228571428571429,"KM1513-75m_A",0.0349319369231538,0.104795810769461,0.0349319369231538,0.00511199076924202,NA,53.0280091003406,13.7470874149438,0.00197623506044069,0.00254104275827772
"725","Serine","Serine_X_HILIC",127,0.0928571428571429,"KM1513-75m_A",0.0324572374453714,0.0973717123361142,0.0324572374453714,0.00474983962615191,NA,53.0280091003406,13.7470874149438,0.00183623171957796,0.00236102648260523
"726","Threonine","Threonine_X_HILIC",118,0.157142857142857,"KM1513-75m_A",0.0629294138849254,0.251717655539702,0.0629294138849254,0.0122789100263269,NA,53.0280091003406,13.7470874149438,0.00474688112584797,0.00457765430490518
"727","Tyrosine","Tyrosine_X_HILIC",65,0.535714285714286,"KM1513-75m_A",0.0241314148453072,0.217182733607765,0.0241314148453072,0.0105942796881836,NA,53.0280091003406,13.7470874149438,0.00409562299796712,0.00175538382181778
"728","Vitamin B3","Vitamin B3_X_HILIC",60,0.571428571428571,"KM1513-75m_A",0.0059018274819009,0.0354109648914054,0.0059018274819009,0.00172736414104417,NA,53.0280091003406,13.7470874149438,0.000667778509738129,0.000429314756192304
"729","Adenosyl Homocysteine","Adenosyl Homocysteine_X_HILIC",139,0.00714285714285712,"KM1513-75m_B",6.64203597632268e-05,0.000929885036685176,0.000398522158579361,4.53602456919598e-05,NA,64.1061164182808,21.1824924475866,1.45054027390748e-05,1.88137519494202e-05
"730","Adenosyl Methionine","Adenosyl Methionine_X_HILIC",129,0.0785714285714286,"KM1513-75m_B",0.00105663736142357,0.0158495604213535,0.00633982416854141,0.000773149288846513,NA,64.1061164182808,21.1824924475866,0.000247239441521274,0.000299295476404795
"731","Argininosuccinic Acid","Argininosuccinic Acid_X_HILIC",137,0.0214285714285715,"KM1513-75m_B",0.000268080478068054,0.00268080478068054,0.00107232191227222,0.000130770964911246,NA,64.1061164182808,21.1824924475866,4.18182371739503e-05,5.06230281882804e-05
"732","Asparagine","Asparagine_X_HILIC",110,0.214285714285714,"KM1513-75m_B",0.028436315605995,0.11374526242398,0.0568726312119901,0.00554854938653562,NA,64.1061164182808,21.1824924475866,0.00177432776744442,0.00268488853956701
"733","Aspartic acid","Aspartic acid_X_HILIC",101,0.278571428571429,"KM1513-75m_B",0.271318538828494,1.08527415531398,0.271318538828494,0.0529402026982428,NA,64.1061164182808,21.1824924475866,0.0169293386645474,0.0128086220023369
"734","beta-Alanine","beta-Alanine_X_HILIC",80,0.428571428571429,"KM1513-75m_B",0.0263292639937724,0.0789877919813171,0.0263292639937724,0.00385306302347888,NA,64.1061164182808,21.1824924475866,0.00123214127441344,0.00124297289655222
"735","Butyryl-L-carnitine","Butyryl-L-carnitine_X_HILIC",85,0.392857142857143,"KM1513-75m_B",8.17244798382245e-05,0.00089896927822047,8.17244798382245e-05,4.38521599131936e-05,NA,64.1061164182808,21.1824924475866,1.40231436319564e-05,3.85811443296587e-06
"736","Carnitine","Carnitine_X_HILIC",22,0.842857142857143,"KM1513-75m_B",0.00530498259775416,0.0371348781842791,0.00530498259775416,0.00181145747240386,NA,64.1061164182808,21.1824924475866,0.000579271998665162,0.000250441850074096
"737","Citrulline","Citrulline_X_HILIC",76,0.457142857142857,"KM1513-75m_B",0.027760705509486,0.166564233056916,0.0832821165284581,0.00812508453936176,NA,64.1061164182808,21.1824924475866,0.00259825805029453,0.0039316485883108
"738","Creatine","Creatine_X_HILIC",23,0.835714285714286,"KM1513-75m_B",0.0163020696291804,0.0652082785167215,0.0489062088875412,0.00318089163496203,NA,64.1061164182808,21.1824924475866,0.00101719277597865,0.0023088033199376
"739","Cystathionine","Cystathionine_X_HILIC",133,0.05,"KM1513-75m_B",0.00317935912596918,0.0222555138817843,0.00635871825193837,0.00108563482350167,NA,64.1061164182808,21.1824924475866,0.000347166777918211,0.000300187443364949
"740","Cytosine","Cytosine_X_HILIC",29,0.792857142857143,"KM1513-75m_B",0.010505957139723,0.0420238285588918,0.0315178714191689,0.00204994285653131,NA,64.1061164182808,21.1824924475866,0.000655535398287021,0.00148792081466125
"741","Dexpanthenol","Dexpanthenol_X_HILIC",106,0.242857142857143,"KM1513-75m_B",0.00310797376721262,0.0279717639049136,0.00310797376721262,0.00136447628804457,NA,64.1061164182808,21.1824924475866,0.000436335336903001,0.000146723704724687
"742","DMSP","DMSP_HILIC_X_HILIC",3,0.978571428571429,"KM1513-75m_B",0.0763399965891566,0.381699982945783,NA,0.0186195113632089,NA,64.1061164182808,21.1824924475866,0.00595418977582825,NA
"743","Glucosylglycerol","Glucosylglycerol_X_HILIC",134,0.0428571428571428,"KM1513-75m_B",0.0463325856134782,0.416993270521304,NA,0.0203411351473807,NA,64.1061164182808,21.1824924475866,0.00650473455294809,NA
"744","Glutamine","Glutamine_X_HILIC",30,0.785714285714286,"KM1513-75m_B",0.214369606507871,1.07184803253936,0.428739213015742,0.0522852698799686,NA,64.1061164182808,21.1824924475866,0.0167199027553899,0.0202402627583417
"745","Glycerophosphocholine","Glycerophosphocholine_X_HILIC",41,0.707142857142857,"KM1513-75m_B",0.00779829285786532,0.0623863428629225,0.00779829285786532,0.00304323623721573,NA,64.1061164182808,21.1824924475866,0.000973173019183738,0.000368148029659928
"746","Gonyol","Gonyol_X_HILIC",6,0.957142857142857,"KM1513-75m_B",1.19011815827433,8.33082710792034,NA,0.406381810142456,NA,64.1061164182808,21.1824924475866,0.129953701352976,NA
"747","Homoserine","Homoserine_X_HILIC",122,0.128571428571429,"KM1513-75m_B",0.00398514347646774,0.015940573905871,0.00398514347646774,0.000777588971018095,NA,64.1061164182808,21.1824924475866,0.000248659173203717,0.000188133832046841
"748","Choline","I104.1074R10.68_HILIC_X_HILIC",52,0.628571428571429,"KM1513-75m_B",0.00371334661468105,0.0185667330734053,0.00371334661468105,0.000905694296263672,NA,64.1061164182808,21.1824924475866,0.00028962498605064,0.000175302628992752
"749","Betaine","I118.0864R7.19_HILIC_X_HILIC",1,0.992857142857143,"KM1513-75m_B",0.446519383941062,2.23259691970531,0.446519383941062,0.108907166814893,NA,64.1061164182808,21.1824924475866,0.0348265819931755,0.0210796432500055
"750","Dimethylsulfonioacetate (DMS-Ac)","I121.032R8.27_HILIC_X_HILIC",14,0.9,"KM1513-75m_B",0.0226872333002909,0.0907489332011635,NA,0.00442677722932505,NA,64.1061164182808,21.1824924475866,0.00141560491059922,NA
"751","Trimethylammonium Propionate (TMAP)","I132.102R9.3_HILIC_X_HILIC",7,0.95,"KM1513-75m_B",NA,NA,NA,NA,NA,64.1061164182808,21.1824924475866,NA,NA
"752","Homarine","I138.0549R5.35_HILIC_X_HILIC",2,0.985714285714286,"KM1513-75m_B",0.633471041069997,4.43429728748998,0.633471041069997,0.216307184755609,NA,64.1061164182808,21.1824924475866,0.0691712044847171,0.029905406204555
"753","Trigonelline","I138.055R7.72_HILIC_X_HILIC",10,0.928571428571429,"KM1513-75m_B",0.0102735162281027,0.0719146135967191,0.0102735162281027,0.00350802993154727,NA,64.1061164182808,21.1824924475866,0.00112180580597785,0.000485000348921319
"754","Ectoine","I143.0816R7.97_HILIC_X_HILIC",28,0.8,"KM1513-75m_B",0.00262450651911661,0.0157470391146996,0.00524901303823321,0.000768148249497544,NA,64.1061164182808,21.1824924475866,0.000245640197761366,0.000247799594463268
"755","Stachydrine hydrochloride","I144.1019R6.44_HILIC_X_HILIC",11,0.921428571428571,"KM1513-75m_B",0.00544327661284603,0.0381029362899222,0.00544327661284603,0.0018586798190206,NA,64.1061164182808,21.1824924475866,0.000594372868281514,0.000256970544250858
"756","Glutamic acid","I148.0605R12.12_HILIC_X_HILIC",21,0.85,"KM1513-75m_B",2.18894814134759,10.9447407067379,2.18894814134759,0.533889790572582,NA,64.1061164182808,21.1824924475866,0.170728493913521,0.10333760990421
"757","4-Hydroxyisoleucine","I148.0968R8.21_HILIC_X_HILIC",18,0.871428571428571,"KM1513-75m_B",0.353039999156881,2.11823999494129,0.353039999156881,0.103328780241038,NA,64.1061164182808,21.1824924475866,0.0330427128219741,0.0166665938878739
"758","Guanine","I152.0567R8.12_HILIC_X_HILIC",4,0.971428571428571,"KM1513-75m_B",2.56244891127105,12.8122445563553,12.8122445563553,0.624987539334403,NA,64.1061164182808,21.1824924475866,0.19985993961571,0.604850660896375
"759","Betonicine","I160.0969R8.37_HILIC_X_HILIC",15,0.892857142857143,"KM1513-75m_B",0.00635221425848315,0.0444654998093821,0.00635221425848315,0.00216904877118937,NA,64.1061164182808,21.1824924475866,0.000693623359107464,0.000299880397653907
"760","Arginine","I175.119R17.83_HILIC_X_HILIC",47,0.664285714285714,"KM1513-75m_B",0.0867399858791394,0.520439915274837,0.346959943516558,0.0253873129402359,NA,64.1061164182808,21.1824924475866,0.00811841278730816,0.0163795617713574
"761","Arsenobetaine","I179.0048R7.02_HILIC_X_HILIC",16,0.885714285714286,"KM1513-75m_B",0.00631891681139983,0.0315945840569992,NA,0.00154119922229264,NA,64.1061164182808,21.1824924475866,0.000492848199551665,NA
"762","Acetyl-L-carnitine","I204.1232R7.22_HILIC_X_HILIC",31,0.778571428571429,"KM1513-75m_B",0.00226198691411695,0.0203578822270525,0.00226198691411695,0.000993067425709879,NA,64.1061164182808,21.1824924475866,0.000317565364500027,0.000106785682549584
"763","Deoxyadenosine","I252.1092R3.46_HILIC_X_HILIC",57,0.592857142857143,"KM1513-75m_B",0.00231356873788071,0.0231356873788071,0.0115678436894035,0.00112857011603937,NA,64.1061164182808,21.1824924475866,0.000360896723611377,0.000546103992154213
"764","Guanosine","I284.0991R8.89_HILIC_X_HILIC",91,0.35,"KM1513-75m_B",0.00813224246985569,0.0813224246985569,0.0406612123492784,0.00396694754627107,NA,64.1061164182808,21.1824924475866,0.00126855952664396,0.00191956694661355
"765","Lysine","Lysine_X_HILIC",97,0.307142857142857,"KM1513-75m_B",0.0533513510433687,0.320108106260212,0.106702702086737,0.0156150295736689,NA,64.1061164182808,21.1824924475866,0.00499340974223996,0.00503730627312908
"766","Methionine Sulfoxide","Methionine Sulfoxide_X_HILIC",136,0.0285714285714286,"KM1513-75m_B",0.00112733299891945,0.00563666499459725,0.00112733299891945,0.000274959268029134,NA,64.1061164182808,21.1824924475866,8.79271013364627e-05,5.32200354471454e-05
"767","N(e)-Acetyl-Lysine","N(e)-Acetyl-Lysine_X_HILIC",53,0.621428571428571,"KM1513-75m_B",0.0117249755541741,0.093799804433393,0.0234499511083482,0.00457560021626307,NA,64.1061164182808,21.1824924475866,0.00146319586451574,0.00110704399712981
"768","Ornithine","Ornithine_X_HILIC",130,0.0714285714285714,"KM1513-75m_B",0.0165702645458901,0.0828513227294506,0.0331405290917802,0.00404152793802198,NA,64.1061164182808,21.1824924475866,0.00129240901427971,0.00156452453240723
"769","Propionyl-L-carnitine","Propionyl-L-carnitine_X_HILIC",58,0.585714285714286,"KM1513-75m_B",0.00115613101028396,0.0115613101028396,0.00115613101028396,0.00056396634647998,NA,64.1061164182808,21.1824924475866,0.000180346443503209,5.45795549388089e-05
"770","Sarcosine","Sarcosine_X_HILIC",121,0.135714285714286,"KM1513-75m_B",0.0203472675678591,0.0610418027035774,0.0203472675678591,0.00297764891236963,NA,64.1061164182808,21.1824924475866,0.000952199354977155,0.000960570037648112
"771","Serine","Serine_X_HILIC",125,0.107142857142857,"KM1513-75m_B",0.0456888212273944,0.137066463682183,0.0456888212273944,0.00668616896010649,NA,64.1061164182808,21.1824924475866,0.00213811834720808,0.00215691431687964
"772","Threonine","Threonine_X_HILIC",119,0.15,"KM1513-75m_B",0.0453464002025316,0.181385600810126,0.0453464002025316,0.00884807808829885,NA,64.1061164182808,21.1824924475866,0.00282945857500738,0.00214074903200062
"773","Tyrosine","Tyrosine_X_HILIC",68,0.514285714285714,"KM1513-75m_B",0.0252937664295897,0.227643897866307,0.0252937664295897,0.0111045803837223,NA,64.1061164182808,21.1824924475866,0.00355104802139272,0.00119408830156205
"774","Vitamin B3","Vitamin B3_X_HILIC",61,0.564285714285714,"KM1513-75m_B",0.00691363060692808,0.0414817836415685,0.00691363060692808,0.00202350164105212,NA,64.1061164182808,21.1824924475866,0.000647079966144062,0.000326384188453506
"775","Adenosyl Homocysteine","Adenosyl Homocysteine_X_HILIC",138,0.0142857142857142,"KM1513-75m_C",0.000235833672428406,0.00330167141399769,0.00141500203457044,0.000161057142146229,NA,88.5035322740493,27.2985051491506,3.73055326625172e-05,5.18344146259769e-05
"776","Adenosyl Methionine","Adenosyl Methionine_X_HILIC",124,0.114285714285714,"KM1513-75m_C",0.00166595554533358,0.0249893331800038,0.0099957332720015,0.00121899186243921,NA,88.5035322740493,27.2985051491506,0.000282354077152817,0.000366164125741974
"777","Argininosuccinic Acid","Argininosuccinic Acid_X_HILIC",137,0.0214285714285715,"KM1513-75m_C",0.000656125284823907,0.00656125284823907,0.00262450113929563,0.000320061114548248,NA,88.5035322740493,27.2985051491506,7.4135491314881e-05,9.61408371980871e-05
"778","Asparagine","Asparagine_X_HILIC",111,0.207142857142857,"KM1513-75m_C",0.0455101421034591,0.182040568413836,0.0910202842069181,0.00888002772750421,NA,88.5035322740493,27.2985051491506,0.00205687347992114,0.00333425891672864
"779","Aspartic acid","Aspartic acid_X_HILIC",104,0.257142857142857,"KM1513-75m_C",0.403090279103535,1.61236111641414,0.403090279103535,0.0786517617762996,NA,88.5035322740493,27.2985051491506,0.0182180425457088,0.0147660202234948
"780","beta-Alanine","beta-Alanine_X_HILIC",69,0.507142857142857,"KM1513-75m_C",0.0685737029161209,0.205721108748363,0.0685737029161209,0.0100351760365055,NA,88.5035322740493,27.2985051491506,0.00232443952758125,0.00251199479757061
"781","Butyryl-L-carnitine","Butyryl-L-carnitine_X_HILIC",87,0.378571428571429,"KM1513-75m_C",0.000110018349191735,0.00121020184110909,0.000110018349191735,5.90342361516627e-05,NA,88.5035322740493,27.2985051491506,1.3674051306356e-05,4.0301968401064e-06
"782","Carnitine","Carnitine_X_HILIC",24,0.828571428571429,"KM1513-75m_C",0.00685711410605379,0.0479997987423766,0.00685711410605379,0.0023414535971891,NA,88.5035322740493,27.2985051491506,0.000542348960646522,0.00025119009515681
"783","Citrulline","Citrulline_X_HILIC",71,0.492857142857143,"KM1513-75m_C",0.0603486961750234,0.36209217705014,0.18104608852507,0.0176630330268361,NA,88.5035322740493,27.2985051491506,0.00409127373502935,0.00663208800393612
"784","Creatine","Creatine_X_HILIC",15,0.892857142857143,"KM1513-75m_C",0.054891514434912,0.219566057739648,0.164674543304736,0.0107105394019341,NA,88.5035322740493,27.2985051491506,0.00248087338547988,0.00603236486412004
"785","Cystathionine","Cystathionine_X_HILIC",132,0.0571428571428572,"KM1513-75m_C",0.00411322795274162,0.0287925956691914,0.00822645590548325,0.00140451686191177,NA,88.5035322740493,27.2985051491506,0.000325327079376174,0.000301351882109897
"786","Cytosine","Cytosine_X_HILIC",30,0.785714285714286,"KM1513-75m_C",0.0135240118192583,0.0540960472770334,0.040572035457775,0.00263883157448943,NA,88.5035322740493,27.2985051491506,0.000611230375636603,0.00148623652599664
"787","Dexpanthenol","Dexpanthenol_X_HILIC",112,0.2,"KM1513-75m_C",0.00330186698897237,0.0297168029007513,0.00330186698897237,0.00144960014150006,NA,88.5035322740493,27.2985051491506,0.000335769682149339,0.000120954131771391
"788","DMSP","DMSP_HILIC_X_HILIC",4,0.971428571428571,"KM1513-75m_C",0.0912417948636572,0.456208974318286,NA,0.0222540963082091,NA,88.5035322740493,27.2985051491506,0.00515469792669568,NA
"789","Glucosylglycerol","Glucosylglycerol_X_HILIC",134,0.0428571428571428,"KM1513-75m_C",0.0547239400690351,0.492515460621316,NA,0.024025144420552,NA,88.5035322740493,27.2985051491506,0.00556492433653667,NA
"790","Glutamine","Glutamine_X_HILIC",27,0.807142857142857,"KM1513-75m_C",0.367016498381022,1.83508249190511,0.734032996762044,0.0895162191173224,NA,88.5035322740493,27.2985051491506,0.0207345678161502,0.0268891279120052
